Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
1641,109021,20106,14318,6724,1532
1712,39545,28973,2416,1980,4344
49,57275,8327,12264,6547,3684
168,108902,11124,12524,4294,839
1854,38955,18431,5963,6988,2594
3855,58647,23450,5873,3114,988
3742,97862,18095,6121,9817,1845
2069,79610,21180,3582,4554,1290
392,65340,5246,1358,8729,4016
2951,76534,26708,2500,1257,4688
1450,78702,12587,9119,5043,2334
229,81691,8138,2938,7951,1686
3253,99705,21725,14733,1252,4733
352,39010,19227,1814,6700,3955
2273,36073,7434,9787,7296,4907
4038,91594,21725,6066,3124,3769
234,119393,21491,9418,7846,2206
266,115911,11820,12187,9916,4099
858,102344,26112,4835,5663,1202
499,118107,26477,5912,6874,1773
877,103144,26905,7086,3202,1038
2259,43408,18613,7294,3841,4253
4195,52692,10226,12510,1270,4712
1645,57369,12802,3064,9753,3439
2393,78508,17872,3351,6509,3114
3325,44782,15716,10729,4139,985
2952,35126,23768,8364,2693,1886
4620,94605,15552,14757,4623,1549
2648,79595,18465,2364,5994,1283
4952,33704,10920,12020,8080,3559
2257,113820,13800,2084,1750,3424
1433,72477,27307,1266,8739,1119
481,47940,10468,9151,5413,4032
2971,54673,20125,14408,9014,4838
1666,106589,19077,14594,3086,3974
329,112964,12696,10462,6701,2304
3255,109079,15539,9226,4865,1598
417,38659,7739,5881,9698,611
2302,38545,26207,1067,1328,1469
945,79223,18845,1188,9413,2133
2053,39567,10060,5136,4887,859
2351,96611,28424,13895,7816,1418
980,39437,29786,1682,7316,667
1657,39215,29861,14232,4093,3821
2655,62068,15662,12146,7953,4403
1452,83707,27222,4138,1620,3305
3012,117206,13685,14234,4465,2760
2784,92746,22401,10523,7190,2369
4004,89892,8490,4190,6244,3339
1587,34462,24268,1852,6414,1257
390,33107,7814,8353,5935,4993
3729,51086,15181,14261,7713,4317
850,114495,19680,8237,7074,2473
819,82198,9914,12250,7681,3208
3636,48083,15558,9948,6416,597
4108,87945,18653,13188,9235,3576
2655,100251,16642,2694,5469,2419
3955,78723,29299,10499,7756,2706
4107,71214,24448,14930,2027,586
490,41169,21973,3595,8800,2266
2320,84471,13826,6467,2388,3691
2929,112755,29783,2218,1912,4147
3164,31850,23617,6899,8639,4177
2935,83916,22697,9675,8672,1181
1147,82254,29553,5683,6432,4716
2824,99185,17541,8447,6191,2969
2506,118664,22354,9000,1757,634
812,114453,9706,14659,9043,4910
56,65074,11589,8759,6192,2745
708,75308,21289,13180,3833,4289
1010,96029,14671,12741,8695,4606
4119,90649,14362,10313,4061,3701
3849,88474,18171,1281,3087,1234
3317,117620,8185,9821,4110,1633
4868,42623,12264,3466,8028,3598
3490,58360,20741,13510,4243,3971
4327,40292,28510,5175,8657,3765
4306,42207,23759,5921,8599,2468
1401,99576,25828,11921,2724,4611
1194,97403,20529,7556,1554,3644
4995,65502,11450,12656,9195,1724
1498,61785,21582,3381,2284,1687
1251,98867,8248,3936,5976,506
873,82592,6147,10543,7158,2608
2411,79361,26660,14313,9279,3032
3551,62209,11750,14514,7103,4022
1579,54490,9706,11497,6103,1937
475,67876,9035,7906,1216,1435
4291,76432,21240,12630,7553,1059
3567,81881,14917,8313,9382,4686
4049,108717,8968,10028,2733,945
4625,42261,16281,7139,5712,1808
271,60090,10054,4449,8194,1916
3552,61568,18485,14752,2205,2405
4586,100306,22810,13742,3642,3710
4458,66968,23225,8574,7373,829
3884,82913,28671,11258,4355,3897
2620,104875,9863,4001,3164,4178
995,74741,19431,6999,1099,2053
769,61842,17085,6074,1599,3502
545,77109,11174,9624,6784,4029
932,82266,23528,6548,7438,3065
91,85846,5704,5347,6842,3083
4334,78045,14960,7119,8180,2772
851,55249,6069,14083,8742,3119
2969,59890,17066,13106,4910,2314
4873,73331,12728,12825,6820,4418
3078,85911,27864,8050,2376,3713
2660,35184,28201,6942,9763,4387
634,67064,11428,12149,5659,1722
3229,119968,27661,11977,9371,3607
1225,83489,13960,9412,1725,3013
1249,45366,20030,11352,2040,3051
983,90245,19874,5655,7269,3938
2511,72447,16915,6177,1081,2697
3851,39159,13451,11436,6735,4638
4759,33012,28030,4808,2205,1820
3994,48736,11735,8816,7673,2866
990,99945,24327,8874,6772,4813
1617,53005,20626,6837,7142,4290
425,65611,29659,1779,3981,3035
1431,80034,25889,3262,6306,2875
1636,62154,10275,8885,4446,2806
4201,62349,24945,5731,3288,3113
178,107156,27855,2039,6856,4714
3777,85366,19273,8955,3381,4885
720,64673,14831,8566,9239,2162
3129,110908,23777,3280,5008,724
4505,44741,27624,14712,8271,3300
3002,119109,24068,10995,9654,1780
2790,48382,23614,2388,6193,4840
654,113252,16590,8081,8734,1021
2623,49750,25131,8162,3364,2118
3557,105300,5895,9119,8921,4714
3393,109902,13852,4508,2793,4182
4404,37229,26424,3118,4540,2101
490,100876,16041,12975,9779,2806
1345,70294,15617,13247,8425,4327
608,98990,6110,2582,6752,1715
3592,33816,25129,8892,7976,1442
4120,35637,11823,13209,3774,4431
753,64128,14350,4445,1475,1653
3049,35974,7137,9649,5340,2705
4445,79715,18107,13498,8504,4249
4121,69069,6840,3818,5583,760
3462,52540,23294,14350,8888,889
1015,43497,16102,12523,6023,4727
4695,79885,5742,1676,6581,907
1769,55328,8160,11334,6485,2543
4897,89700,22700,10605,4566,1066
959,84326,9541,7363,7360,3870
1592,114894,28950,10097,2348,2479
3262,33986,12681,6387,3357,2452
2589,73675,28391,14805,6000,2506
2539,97321,25189,6749,6214,4338
791,46268,19295,14377,6908,2815
4268,110381,13108,14698,5608,600
4017,49017,23115,7336,3446,3944
4395,95084,14847,12583,4077,532
3099,69848,28793,13183,7055,4831
648,81244,19268,11414,9098,831
4844,70582,20021,1111,5755,4016
1476,44033,22951,4379,3001,4715
2061,72765,23194,4873,9326,657
1124,41555,12874,8507,2789,3608
616,119355,10123,4151,8247,2691
1285,57631,16208,8645,8948,4128
2326,80400,19868,6606,3907,4282
3138,58902,20597,2944,7534,4321
3673,31725,13669,3500,7742,3188
2856,81853,28664,9604,8062,1192
1624,110573,10852,13260,3270,1551
3450,113460,9705,3651,8986,4383
2704,70039,5141,14247,8273,3422
1141,92564,19997,9377,7396,2598
2831,91055,9655,10768,5294,2656
499,106080,23482,4158,4127,633
4683,38173,15762,8391,8071,4250
1104,68856,10389,5077,9598,2627
3090,75506,22670,1050,2461,2885
1753,35388,5807,2169,2774,4697
4015,53923,12388,13642,6576,4926
614,86228,25189,8612,9677,4971
3048,36876,9504,6403,7996,2778
644,116078,5973,9227,1362,1974
2869,48172,7938,9468,9133,1548
4154,116520,5085,6815,4801,915
1136,61664,29107,14636,1211,4897
4693,97235,14988,8153,5796,2666
3700,85830,19439,7325,9014,2878
2363,106878,20075,7614,8020,1161
162,35749,23892,6931,3661,4954
1822,88552,22528,11656,2093,788
4420,40734,29212,1888,8744,3100
2766,31594,20711,1403,6053,2225
3403,115361,26048,13801,2551,1074
2628,45238,16452,8976,5155,1216
3994,80990,20204,11805,5617,3912
4995,75819,26029,11680,9500,4522
4856,58248,27216,4985,2543,2893
4598,70676,18442,14557,2405,4580
57,32902,9266,12231,7484,3562
3238,77434,14545,14357,6721,1512
2345,37405,25514,11314,2572,2860
4903,69815,6191,10364,3001,2633
620,48723,21367,7549,2107,2446
4875,34521,20870,7146,9175,4012
4875,79651,14439,6128,4305,1851
2614,115547,10921,13801,5857,3397
4262,39036,23409,3587,8271,3575
2836,94140,24895,1289,5320,4404
666,39252,10741,3228,6512,3755
128,84797,18461,11505,9593,2847
3558,81833,13024,13370,4247,1027
4172,72380,29256,11076,4856,3153
4983,88093,25076,13028,6292,3474
635,109414,27883,10775,5399,3196
3609,40139,21148,10861,3398,1781
3690,88389,18032,14237,9283,3779
4711,100126,13159,11438,6222,4516
986,80378,18307,6411,3179,3794
2574,32973,9628,1647,2312,4436
1157,112958,11516,4154,4172,1544
4537,45388,8483,1265,6932,3939
3869,113707,15130,4488,4092,812
244,44495,22399,12109,9440,815
768,77773,11157,3778,3632,2950
3218,83867,11358,5956,4384,2390
415,58943,23967,9210,5263,4118
3284,109871,10139,12793,4704,4721
4345,116504,22311,5466,6628,4500
3107,52703,14703,12286,2197,995
2887,66070,23121,8552,5503,1480
862,63563,11579,4827,9692,2528
4915,49193,18632,13906,9290,2592
4958,46850,8038,1642,4128,3407
3358,42727,12219,10737,3294,3643
3934,110951,11500,11618,9904,1227
3765,106477,23105,1816,4914,4693
210,85460,24150,12063,9298,1967
2158,45218,7825,11329,7988,1614
2378,79120,28054,3191,9237,2177
2190,58444,15926,6926,4131,2543
676,99187,13410,3668,4798,2664
1356,53519,13713,10055,6237,4464
26,80107,21788,13491,5724,3614
2694,54281,26522,12819,7535,4666
1651,49793,18077,12783,4317,3343
2959,64687,11158,8559,5044,3386
4458,49316,25805,4372,8358,606
1683,86927,25081,11122,3221,2841
4456,103915,10066,14816,5267,4552
1967,76554,15027,8008,7819,1630
3287,30207,5157,11392,5904,1609
996,30073,24559,9720,5718,4081
77,54427,27295,5062,5814,1750
2143,70329,14813,13626,8237,3141
957,106347,12043,7892,3984,3573
3045,104777,12921,12775,6636,2589
218,100505,19085,7070,4256,580
3947,70472,22189,8502,5473,3035
2416,35889,15386,10724,9164,1415
3346,56457,12235,14367,8179,761
1468,70787,21887,9747,2432,3819
4783,38706,28620,4892,1417,3540
2873,68687,29110,3800,7474,3162
33,41520,27370,1930,1982,3494
2920,30279,10183,11790,7423,2472
3488,94305,24023,6249,2138,2674
425,84007,13957,5193,3928,1827
4883,55131,21620,9984,5542,4385
3079,70229,9491,11661,1830,1339
4835,30290,15196,5035,8632,4336
4863,67648,10960,13367,5288,3813
1818,41065,6799,5383,3860,4148
3927,45402,8387,12086,8105,1047
4019,119903,21025,10961,6375,4662
4295,54107,25383,13109,8790,4166
715,113542,6446,7312,3471,3126
3208,43029,5131,4150,7234,4376
3981,49935,11369,13358,5836,1825
4384,116098,10592,5358,7288,4291
2025,98811,9213,9903,8595,3371
3874,90033,27443,7866,5337,1074
3730,35257,17626,3577,6150,1601
2615,54658,6458,5880,9964,529
811,87991,10298,5305,6179,1875
2456,85914,23406,5050,2778,3310
2031,75999,6948,11356,9780,4448
1786,31757,27989,4148,1272,4304
1973,51339,14812,13602,2501,4964
717,52846,17963,7154,7902,4231
825,57915,17005,9060,8088,4897
1728,74617,11861,14362,4576,4022
2233,75170,12271,6126,8628,2854
763,106880,15353,2946,6727,4250
22,118768,12867,14242,2281,3634
2260,63493,20630,2572,2269,1799
4562,62079,9718,13548,5335,3565
3306,63875,9150,12837,3254,1386
4268,59558,21907,14823,2575,2058
4893,41017,7481,1199,9759,4307
1542,50732,9484,3377,4187,3485
4340,87238,28194,5068,4283,4284
421,89839,28886,9281,1598,2546
3545,53457,13537,1590,7411,3957
4437,30824,7312,7198,9235,3800
1984,61573,28399,7031,2881,3798
123,44467,28655,6340,4543,3898
4968,105462,5140,9283,7152,4872
434,53876,11892,12849,2883,4825
4166,46734,12776,11295,8356,2560
4747,51586,14313,13007,9572,2026
3483,60659,24267,9131,6951,4194
2885,92257,12628,11157,6762,2650
2639,74245,18257,13348,7870,2656
3878,55410,19900,11356,3162,2923
1616,37894,12461,1589,2658,3294
3809,82154,14174,13523,7582,4743
227,32509,15636,11272,9037,3542
536,98208,8460,4638,3892,4591
1123,115362,23968,4314,7043,3578
4366,99694,26117,1785,3982,3734
3535,94450,14348,9075,8871,935
659,92190,20637,14385,4515,1957
3108,94980,16224,13308,8827,2872
2322,83273,18412,11080,1027,2704
1167,103343,27931,5045,1635,611
4992,61171,6307,4784,3015,3534
1972,54525,20636,2177,1586,1596
17,56513,17426,2277,8525,1796
1904,35797,20580,14518,4622,1457
1613,37746,17356,3965,8415,4586
3707,119254,7852,9493,4470,593
436,99474,23608,3344,4714,3266
4072,54316,8444,8658,3395,1167
3456,87077,17832,14060,4470,1014
2005,64362,19636,6163,7900,1743
4954,46334,22635,4215,7562,3576
2734,107093,22779,12507,9582,4789
263,58880,9741,9187,6981,2601
2442,74257,19734,13706,7132,3523
808,39673,16406,14828,2950,1311
2513,92346,22140,1061,3637,2020
358,99915,28688,1857,6967,1978
2402,78613,24004,9729,7258,4363
1275,62721,18956,2340,9195,2501
4472,65950,23813,6554,8906,1531
989,50829,19233,13983,5104,2638
18,90495,17758,10009,8491,4941
1739,103107,14423,14692,4538,3569
2764,58363,29189,12299,3747,850
2998,77068,9024,6015,2674,4805
914,72733,20078,1974,9316,2805
566,113271,5034,5637,9065,1764
2913,35613,12433,4652,3865,2057
1353,56606,18263,4303,9450,1285
1472,46595,21404,2711,8026,4406
3164,31274,18451,1789,9183,4706
612,67030,23696,11272,8801,3933
1063,85119,16663,1580,2146,2807
436,115654,21840,11233,5684,1165
648,103311,28671,9543,7801,1060
2410,62279,12900,3302,1892,4157
4018,84690,9478,2073,5313,4648
2610,109477,15774,11223,7828,2691
83,74423,6062,6373,4623,2042
1790,65253,29304,8561,9038,3350
1051,53638,12127,14987,1359,1217
3839,99906,12189,13560,2488,3639
4117,49782,14782,2882,6760,3420
2742,52639,13094,5345,1290,1154
798,67655,13238,2260,5955,1631
2527,52829,26225,8047,3113,2275
4752,30332,26018,1231,7940,3722
763,71986,12649,10148,6674,4311
618,82385,26551,5729,7264,2249
3881,114044,9774,13529,7335,3710
4807,48616,10079,11373,6473,3227
4433,83109,17180,10286,2566,3036
3864,35282,28632,13121,1479,1581
3687,51524,6653,4536,5892,4683
768,37744,21428,4492,6192,3541
3186,35697,9370,12573,8558,2841
1021,98905,25148,6119,8097,3701
3494,52826,24416,2302,2099,2587
1078,41545,16574,5314,3235,1579
3260,36553,25711,9888,9667,3259
3611,85982,5085,1306,1916,790
1776,79316,16368,11215,5744,3923
2879,40183,19066,9505,5897,3666
1891,114625,17464,4474,7190,3999
1627,39931,22997,6848,2307,1343
3619,58835,28165,8655,3221,1413
4285,102833,20548,14716,8474,4939
1572,50599,12227,2402,5974,4490
4966,79515,8291,5376,7114,1476
3676,39761,13779,14948,9894,3826
1592,38061,13794,12590,1117,2592
2627,30368,21151,9226,4263,1700
1193,83101,20526,3117,6043,2148
4774,85015,28165,9551,5667,621
4248,35304,24900,6809,5618,4870
1129,85689,22640,7030,9963,1459
3439,78544,15353,1407,7798,4315
1116,58806,18819,6680,2287,4907
4809,81244,19947,5675,8658,1852
4901,88859,17871,13893,9047,1187
1909,94412,24419,6503,9290,2829
4528,30594,15609,7224,2046,1355
3753,47829,12516,8605,6382,4936
1329,50006,26670,12301,6444,521
4124,63533,15311,13125,4803,2504
1312,52424,9955,3092,4755,4452
4451,57792,15592,8526,5482,4386
4039,69204,18322,1136,9797,1469
1863,90994,15980,12062,3169,4278
2005,51015,5637,10170,6419,844
3616,55209,5152,14107,1562,2229
2726,118529,18473,2484,7460,3831
2184,51140,10909,11606,6938,4795
154,87802,24122,4376,5000,4107
816,86057,20503,7372,9211,3807
1120,89816,5138,7326,5637,1039
3269,105408,19541,1466,4960,2793
2156,110748,11239,5933,4541,2560
1210,113813,22109,1974,4157,4138
454,77764,27084,13910,6861,1988
1107,112428,18667,11114,7548,785
2797,101889,16734,6187,8121,1737
4545,32751,23749,8012,7836,612
4417,76379,19847,11789,8306,4933
4374,40363,5018,8472,8177,589
2660,49227,14628,3651,2314,3306
1038,104019,23345,2799,3426,1999
3334,59092,15646,2015,1939,1553
414,79008,23235,7238,9429,2063
2542,91622,12112,10940,9835,856
4143,58918,26905,12509,9376,4226
1940,94599,21484,9876,2830,970
656,96185,11838,12342,8887,3414
4045,77175,19353,10648,2785,3486
2480,71729,19464,9560,9029,3120
3862,62034,12135,7422,8490,3762
1348,96039,11029,13638,5577,1641
1317,55203,17653,14537,2381,4903
3607,44996,7509,7047,1361,1538
3839,62602,18472,7549,2059,4367
4059,83014,6955,7589,9707,4050
316,57935,14846,7216,6865,554
221,60425,12078,13805,9521,1801
2262,92534,12543,2344,7412,4411
845,75216,26164,5117,4141,3967
1515,109632,22294,9370,6638,1994
1109,64942,11163,11947,4739,4633
1731,33527,17833,10324,1292,4203
3186,43993,29377,8539,7030,682
1239,60224,11715,8864,6405,1736
2925,35423,27526,2479,1359,4721
1191,57113,11605,14878,2609,4735
4383,73246,22565,6348,2360,1120
3567,89567,28915,14225,1623,2044
2432,56833,21988,4066,2565,4627
2895,44307,27233,8091,2920,734
1457,45928,23754,13220,2511,572
1110,76268,15202,5626,8546,2289
1931,90924,17327,11603,7487,1127
3117,119643,19287,11112,5713,1167
623,111814,18221,3472,6919,4523
2338,56571,21586,1958,8929,1093
1931,104361,21092,12479,9766,3166
2745,85254,18870,10263,3001,4312
1259,54372,5242,2488,1396,2839
4502,79652,27615,5767,6675,3859
1969,77415,8740,2933,5497,2760
3296,31563,24105,14584,2511,4762
2024,50459,27410,6727,3692,1468
877,80326,13851,11208,3032,2527
2245,119606,13904,6149,7988,678
2527,114078,17087,6752,6872,2551
3590,81136,14366,8156,5734,4931
4404,119219,10219,5974,8639,694
345,46903,29822,8090,5252,4035
3673,72877,22114,4937,5709,3440
3069,64096,22944,12227,2908,3317
1914,53580,13687,4261,6077,4128
2446,118913,26792,11391,2275,1731
785,44134,27942,10591,1058,4198
1488,71892,15854,11494,4923,2459
4892,53902,7575,7846,1616,2026
3849,56117,28892,7797,4671,2677
450,112327,6082,14045,6783,3572
1428,80683,24137,13474,2711,4019
2596,79775,24342,10070,2342,2195
2277,111000,13735,6568,5752,4619
244,32766,16255,5768,5932,876
2113,83799,11833,14163,2023,1278
3309,81979,15094,5213,7965,3843
946,99951,25698,12886,1733,4095
1027,59741,26474,6177,9589,2999
1524,96202,7150,9046,1461,1086
3109,41300,11103,1870,9329,1554
3693,56360,22267,7601,1761,3499
3050,35605,24061,9897,1592,1109
3322,80661,26622,3689,6696,2676
3307,74349,8975,8109,8821,3000
4239,88959,21390,11451,3347,1306
61,85371,29029,5581,2446,2983
4175,67473,10400,13059,2442,3199
3399,46294,23473,8287,3806,1851
2415,103092,9191,8034,8450,608
3779,34683,10623,10769,4325,1025
3607,63076,7293,14314,7647,1998
390,50746,12391,2967,4756,1449
4617,101712,25593,10444,2336,2167
1676,52567,9425,10444,6397,3684
1778,108509,16766,12241,9993,1105
253,69647,8224,6080,9072,2894
3167,46094,22624,5438,8589,2124
1715,52794,20848,4128,9787,4902
2051,32000,19607,6335,3047,1557
696,38858,20759,10858,9218,1868
2094,95287,12517,14425,3428,2171
4749,64452,8493,6822,6439,4238
2573,111120,8590,13581,1130,1427
1506,92846,13455,9219,4067,4125
3669,68385,11944,12801,4351,3236
4514,36782,5317,10811,3332,1204
2744,35116,23591,12098,6316,782
4655,71405,5640,2344,1736,4329
3278,34383,5858,13105,4847,4183
1299,87176,9243,12977,2298,1470
4691,55657,14662,5668,2091,4572
3251,52170,20437,12960,1232,988
2915,43081,13243,13021,1221,3606
3869,99287,6019,8680,9644,3353
2265,76620,29284,10119,6755,2589
3793,37785,16814,2778,5399,669
2881,42564,17535,4103,1935,4516
2854,52479,21376,6866,6733,2092
3708,87183,15104,6530,9130,1065
2829,107373,13479,11636,8567,1917
216,106935,10373,4088,2343,3867
4566,57359,18234,9091,1364,884
180,44492,11357,7744,9647,3145
2687,117435,26595,6171,4391,3635
377,47396,17831,5465,1735,4676
2729,58259,12772,9355,4606,3756
1828,93742,19567,14614,2467,737
3227,90594,26122,7593,4514,3940
2328,103490,8901,13191,4775,2432
1503,88596,29286,7687,5661,3661
4945,70302,26317,11949,9156,3076
753,83529,16708,12765,2714,4683
3170,32668,12670,1350,1515,2571
250,52917,22933,7522,6220,831
2821,62284,21216,14750,6249,3629
4737,75050,9934,1200,9010,3011
890,56003,7666,8274,9131,3549
4867,96413,7453,3552,7142,4784
4003,45433,22951,8155,4135,4035
3724,63221,25136,8551,6878,852
3087,83756,13479,13120,8033,3622
2744,69113,7473,2051,5324,2531
4577,42378,21819,13624,6071,1359
1757,91672,27608,9478,6942,3426
2623,42946,7405,11870,4979,4762
1777,82210,13446,8510,2511,4544
4581,82008,15201,14342,5900,4696
3405,39103,6834,10987,5659,1670
2075,94882,12042,4558,3962,2628
3097,30440,25735,14930,3410,3127
1086,97647,21806,14674,1179,4133
3730,66868,18524,9298,1588,2105
4329,68983,10933,3553,3045,3433
1488,66236,20218,4513,6854,571
349,69241,15087,9308,4225,2792
414,45907,20411,10460,9756,1733
2454,51650,11072,7222,5764,693
3453,42031,5554,9932,8087,4927
2564,78867,21390,8653,5053,4082
1010,85644,23149,1022,5464,4888
4383,34460,7091,1360,3706,1229
782,61135,9830,13285,8166,535
3080,38714,18891,5795,6238,744
4453,55281,23041,2450,4926,3966
2629,97295,14003,9408,2640,4267
3976,95785,27478,6785,2650,4785
2187,84148,12463,3754,9694,2281
3320,67112,23346,1627,9253,3354
1207,88718,21874,4267,6766,1715
3797,110725,13509,1566,6615,1115
4519,36591,17505,4758,6729,4663
4493,56402,29466,11682,4286,953
305,103244,23932,3020,2692,3804
3455,74438,14408,4530,8274,2031
2274,36482,29908,3506,1356,2275
851,118158,22560,12747,1595,2989
495,74953,11099,11383,2624,1649
3556,103986,23984,5409,9028,4206
2675,104875,8094,12114,5966,4728
3431,61254,21057,9920,4953,4991
3150,51426,7263,4328,8315,2637
3348,86608,6066,1473,9060,582
3950,114059,27128,13972,7230,2023
505,35143,7790,1605,3570,3880
4703,115098,12079,12762,1092,3079
2655,99683,16681,10434,5899,1607
3407,77814,23057,6683,5703,2574
3518,116309,23747,4602,8741,4974
2705,97883,17160,14669,2896,2424
3765,77448,25107,8404,3964,4812
1580,84653,8501,4754,7354,880
1762,113511,7814,5370,9068,1136
4133,81393,28026,4878,9574,1299
314,50012,5348,11091,3918,4283
4316,77539,7122,4743,8320,4512
2688,44720,20248,5847,6124,3055
1719,55430,20059,11456,3458,782
4500,43683,25517,6678,2106,4809
3627,87063,19597,12337,6036,1679
4575,71198,21595,7097,9622,2546
824,36535,8529,1675,4543,1354
4316,93402,18961,5053,7112,1116
2415,114615,29121,1709,3082,3730
4780,36156,11349,1922,4727,2588
3821,94896,25484,4399,6003,4373
1970,67404,18930,1407,3858,1528
3104,110561,14458,13435,9475,1544
3067,72276,5147,2109,1726,1145
1760,48688,6709,4592,2781,1440
3126,30107,24406,13790,8405,4837
4053,64372,18634,10980,1336,842
2282,81060,8990,4959,4602,2166
4925,95199,18962,7641,7083,2964
4839,103457,12854,2490,9777,537
3035,54942,8836,14681,2914,4931
1124,53547,19256,12776,9758,2660
1235,86853,29567,13042,7226,750
675,57485,9523,5200,5970,3916
2703,82746,5368,2481,7822,4445
2306,32921,28528,2280,2651,763
1269,94770,22854,14904,2320,1914
3222,31740,7597,14483,2790,2121
4720,110631,6302,14584,6461,2253
4195,98354,16516,13134,3881,1061
3795,113273,6894,5854,1954,4082
4079,87795,17254,10066,6984,1657
2060,36140,7524,9055,6543,2265
1250,83568,22472,9303,8130,4656
4030,91880,27089,7166,3066,4335
2861,90853,22710,8080,4951,4041
3514,55460,12484,9061,3861,3629
3220,36993,25653,7458,6400,3756
179,79894,19211,9393,9254,3603
2200,84741,28966,13905,7133,4764
4931,111435,8356,11845,2989,1545
4678,37005,27600,10186,2804,3357
4292,103164,6102,13312,4325,1602
2530,56615,22451,5752,4698,3235
2256,48946,5744,2531,6973,886
936,80412,8074,10581,6891,2112
957,108004,23874,9722,7210,2065
2474,91849,28928,2617,1877,3855
1086,110387,25148,13333,4357,2876
4663,43199,27405,6154,1131,3007
3435,60901,7862,6654,6167,2700
2666,109975,19189,9556,8084,4504
2993,53823,27339,4371,1992,3272
1102,32334,28252,12016,6772,1306
4983,78200,7560,7559,2070,4283
2977,96138,9791,6465,8398,3529
284,95196,8834,2372,7427,1140
4472,78437,24158,12049,3596,4586
3791,45034,29652,3237,6530,3495
2820,60613,24498,4474,3949,2738
788,115227,19235,5444,6341,2599
4469,106360,18531,5468,4484,3142
857,101392,27088,6758,6590,2888
1699,42159,6012,4576,8237,4612
2681,49685,9285,12554,1065,4585
2134,32301,14066,13235,4764,741
4195,53479,25741,4975,3793,4249
2422,86993,8556,10176,2419,1934
2806,44073,19976,14274,6477,4889
3932,33566,7325,11350,2415,1933
625,52937,28341,6674,9567,1939
4179,111094,25372,2526,6424,4777
1601,81628,23738,12564,7207,3468
1,95263,17159,7789,9369,4948
4782,109596,15846,2036,1234,4664
4346,91914,28077,5618,3912,976
4506,94075,16419,12365,1761,4920
1410,37120,17587,11181,4878,4065
3868,61636,23778,11436,6406,1818
4586,48773,10542,14702,2282,4678
2971,48214,9521,11294,2263,4157
2588,115993,21425,3230,6703,1788
799,92508,19651,2042,4613,768
943,94178,23232,13650,5446,3435
3463,51213,15316,8941,5636,4896
1328,59712,9191,11712,8109,1521
695,71555,28814,13296,4383,589
3417,87534,24250,11899,4009,2425
4231,98998,18024,7168,2622,4955
186,94950,28277,2329,8275,3573
478,45856,29780,4655,1029,3747
4097,85070,18599,6553,1308,1648
2898,107917,8334,6541,3093,2102
3016,88462,25043,4905,4430,2302
3816,50151,28463,2080,1136,504
1686,113025,22038,12797,1774,2664
992,98391,23746,1823,2598,3561
2750,102039,14584,4619,3603,930
4366,109860,29459,4250,3480,889
2946,114079,26755,3115,9398,4050
3399,44129,10452,4567,4130,4042
195,76998,26223,6120,7474,1873
2303,50530,12593,9239,5691,4679
79,55381,19630,2440,7668,3148
3947,101560,21668,12927,3796,3798
1122,72760,14532,1944,2127,952
3222,48291,5511,4268,7502,822
786,109128,16247,12833,2287,4514
2862,63904,25508,4119,5850,2488
447,50515,17003,7072,9740,1628
4219,30622,8078,11175,4945,1609
2724,37245,9637,9546,4929,3050
1582,117579,19299,4305,2387,1005
359,110831,17215,13724,4263,1679
2287,93532,13406,5795,9998,995
1766,94439,15460,2917,2927,885
805,68191,10119,7769,8974,4034
2731,96951,24715,13377,4981,4114
4765,113982,7308,1368,2745,2396
4063,34158,23221,12178,4988,4354
143,54122,29394,2192,2225,4017
2235,88882,21001,2386,9106,2834
3560,96660,10119,13185,7282,4796
2170,88238,27120,12194,6971,1310
3422,117208,5565,11088,3066,1382
1124,88899,12639,8344,9286,1902
284,48834,17090,3547,1129,4294
384,36490,13992,5799,8272,1788
1579,71746,22662,7315,8088,1397
3873,39167,17933,2553,4268,2904
2946,100465,28575,3810,1986,1716
4283,99824,10084,12224,4110,3455
624,49330,24888,1111,4572,4522
545,105927,14183,5072,8298,3453
914,58453,19062,2063,3600,4070
2138,44263,15717,5197,3169,1588
2544,57855,26997,2392,2779,816
3733,114956,15621,2197,1756,4318
3996,66843,27901,13089,2167,894
1748,119644,15792,1340,8353,2073
2164,99203,11905,6015,3594,4453
1044,109278,18634,3861,6330,1562
2180,104332,15331,13483,4104,2696
1316,48920,5376,14895,8326,2923
1378,31232,13142,10397,1405,2913
3309,107515,22488,14424,3411,4871
223,54311,28130,9019,9354,4081
4532,117944,15339,6794,9322,4758
4423,105489,27058,10766,4167,2142
2154,114815,10242,4306,3700,4775
2700,60767,7847,13792,6800,2042
3321,86565,16659,7362,8534,3399
567,118094,13214,10732,5882,2534
2043,91110,24087,7308,2933,1978
630,50954,26249,4584,9138,1511
2736,89868,11662,13245,4505,1931
2518,37424,24732,7524,4132,3756
725,101898,16961,6303,3979,956
4361,118308,20454,2926,2346,3564
4049,45839,14110,4519,3636,4551
2899,100074,15171,8787,9236,4076
1465,76730,5376,10597,1346,2792
1308,36644,20384,8549,4793,1638
1955,53778,11434,3013,3542,3045
4795,61488,14388,1447,6000,1860
154,34350,29004,2720,9251,3690
3512,30069,20647,13059,3345,555
4067,61174,16332,14465,5326,3691
811,55153,16544,5093,3844,4645
151,37169,16102,1033,4766,3936
2223,99620,27869,1496,1447,2459
1079,43068,6356,12103,8793,2629
779,43138,23150,2403,3415,737
4250,103856,26889,4219,5078,3539
